,smiles,split,indices
1167,COc1cc2OC3OC4OC4C3c2c5OC(=O)C6=C(CCC6=O)c15,train,
1168,Cn1cnc2cc(ccc12)[N+](=O)[O-],train,
1169,COC(=O)c1ccc(\C=N\n2nnc3c4ccccc4nc3c2O)cc1,train,
1170,OC(CCl)CCl,train,
1171,OC(=O)c1ccccc1[N+](=O)[O-],train,
1172,[O-][n+]1cc2ccccc2cn1,train,
1173,COC1=CC=C(C=CC1=O)[N+](=O)[O-],train,
1174,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,train,
1175,Cc1c(\C=N\OCc2ccc(Cl)cc2Cl)c3cc(ccc3n1Cc4ccc(Cl)cc4)[N+](=O)[O-],train,
1176,C(CC1CO1)C2CO2,train,
1177,CCn1c2ccccc2c3cc(N)ccc13,train,
1178,CC(C)C(=O)Nc1ccccc1,train,
1179,Cc1ccc(O)cc1C,train,
1180,CCOc1ccc(cc1)N(O)C(=O)C,train,
1181,CC(CC1=C(COC1O)C=O)C2=CCC(C)(C)C2,train,
1182,CC(=O)c1ccc2[nH]c3c(C)cc(c(C)c3c2c1)[N+](=O)[O-],train,
1183,COC(=O)C12OC1(C)C(C)OC2=O,train,
1184,Cc1cccc(NO)c1C,train,
1185,CC(=C)C(=O)O,train,
1186,CC1CCCO1,train,
1187,CCCCCCCCCCCCCCCCN,train,
1188,ClC(=O)Cc1ccccc1,train,
1189,NC1CCCC(N)C1,train,
1190,CN(CCCl)CCCl,train,
1191,Clc1ccccc1C=C,train,
1192,OC(=O)CCl,train,
1193,OC(CN=N#N)C(O)C(O)C(O)C=O,train,
1194,CN1C[C@@H](c2ccccc2)c3cccc(N)c3C1,train,
1195,CCOC(=O)NNc1nncc2ccccc12,train,
1196,Clc1cccc2oc3ccccc3c12,train,
1197,c1ccc2nc3ccccc3cc2c1,train,
1198,ClC1=C(Cl)C(=O)OC1,train,
1199,Nc1nc2C3CCCNC3CCc2s1,train,
1200,Brc1c(Br)c(Br)c(Br)c(Br)c1Br,train,
1201,Cc1c(cccc1[N+](=O)[O-])N=O,train,
1202,CCC(CCC(=O)C)COC(=O)CCCCC(=O)O,train,
1203,COCCOC,train,
1204,C[Si](C)(C)O[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,train,
1205,C[C@@H](Oc1ccc(Cl)cc1C)C(=O)O,train,
1206,COC(=O)c1ccccc1,train,
1207,CCN(CC)CCNc1ccc(C)c2Sc3ccccc3C(=O)c12,train,
1208,Nc1cc(cc2cc(c(N=Nc3ccccc3)c(O)c12)S(=O)(=O)O)S(=O)(=O)O,train,
1209,Cn1c2ccccc2c3nn[n+]([O-])c(C(=O)OCCCl)c13,train,
1210,Oc1ccc2c3ccccc3c4cc5ccccc5cc4c2c1,train,
1211,Cc1c(cccc1[N+](=O)[O-])C(=O)O,train,
1212,C[C@H]1C[C@H](OC(=O)C)O[C@H](C)O1,train,
1213,Nn1c2ccccc2c3cnccc13,train,
1214,C[N@+]1([O-])CCC[C@@H]1c2cccnc2,train,
1215,O1[C@@H]2[C@H]1c3cc4c(ccc5ccccc45)cc3c6ccccc26,train,
1216,CCCC(=O)Nc1snc2ccc(Cl)cc12,train,
1217,FC(Cl)C(F)(F)F,train,
1218,CC(=O)Oc1ccc(CCl)cc1,train,
1219,OC1C2OC2c3c(ccc4ccccc34)C1O,train,
1220,CCN1C=C(C(=O)O)C(=O)c2cc(F)c(nc12)N3CCNCC3,train,
1221,OS(=O)(=O)c1ccc(Oc2ccc3c4ccccc4C(=O)c5cccc2c35)cc1,train,
1222,CN1C(=O)NC(=O)c2c1ncn2C,train,
1223,[O-][N+](=O)c1ccc2c3ccc(cc3C(=O)c2c1)[N+](=O)[O-],train,
1224,C1CCC=CC1,train,
1225,COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(=O)CO,train,
1226,OC1C=Cc2c(ccc3cc4c(ccc5ccccc45)cc23)C1O,train,
1227,CCCCC(C)C(OC(=O)CC(CC(=O)O)C(=O)O)C(CC(C)CC(O)CCCCC(O)CC(O)C(C)N)OC(=O)CC(CC(=O)O)C(=O)O,train,
1228,COP(=O)(OC)[C@H](O)C(Cl)(Cl)Cl,train,
1229,COC(=O)c1ccc(C)cc1,train,
1230,Cc1c(Br)c(Br)c(Br)c(Br)c1Br,train,
1231,CCc1ccccc1Nc2ccc(Nc3ccccc3CC)c4C(=O)c5c(O)ccc(O)c5C(=O)c24,train,
1232,[O-][N+](=O)c1oc(C=C(C#N)C#N)cc1,train,
1233,C[C@@H]1COc2c(N3CCN(C)CC3)c(F)c(C(=O)O)c4C(=O)C=CN1c24,train,
1234,OC1C(O)c2cccc3c4cc5ccccc5cc4C6(OC16)c23,train,
1235,CC(C)(C)NCC(O)c1ccc(O)c(NC(=O)N)c1,train,
1236,CCCCN(CC)CC,train,
1237,CC(C)CCCCCCOC(=O)CCCCC(=O)OCCCCCCC(C)C,train,
1238,Clc1ccc(NC(=O)Nc2ccc(Cl)c(Cl)c2)cc1,train,
1239,CC(=C)C(=O)OCC(C)(C)C,train,
1240,CC(=C)C=O,train,
1241,c1ccc2c(c1)nc3ccc4cccc5ccc2c3c45,train,
1242,O1[C@@H]2C=CC=C[C@H]12,train,
1243,CC(C)Cc1ccc(cc1)C(C)C(=O)O,train,
1244,CCCC1(O)CCC2C3CCC4CC(=O)CC(C)C4(C)C3CCC12C,train,
1245,CCN(CC)c1cccc(O)c1,train,
1246,CSc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],train,
1247,OC(=O)CCC(NC(=O)COc1cc(Cl)c(Cl)cc1Cl)C(=O)O,train,
1248,Nc1c2ncn(Cc3ccccc3)c2nc[n+]1[O-],train,
1249,OC(=O)\C(=C(\C(Cl)Cl)/C(=O)O)\Cl,train,
1250,O=C1CCCO1,train,
1251,COc1ccc(CCl)cc1,train,
1252,Clc1cc2ccccc2c3ccccc13,train,
1253,O=C1CCCCCCCCCCCC(=O)OCCO1,train,
1254,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,train,
1255,CN(Cc1cccc(Br)c1)N=O,train,
1256,CC(=O)C1(C)OC12C=Cc3ccccc3C2=O,train,
1257,NC(=O)c1cccc(c1)[N+](=O)[O-],train,
1258,CCOC(=O)N,train,
1259,CC(C)[C@@H]1CC[C@@H](C)CC1=O,train,
1260,c1ccc2cc3c(ccc4cccnc34)cc2c1,train,
1261,[O-][N+](=O)c1ccc(OC=C)cc1,train,
1262,CCNc1ccccc1,train,
1263,OC(=O)CC(NC(=O)COc1ccc(Cl)cc1Cl)C(=O)O,train,
1264,[O-][N+](=O)c1ccc2ccc3cccc4C(=O)C(=O)c1c2c34,train,
1265,Cc1ccc2ccc3c4ccccc4cc5ccc1c2c35,train,
1266,CCOC(=O)C(Cl)C(=O)C,train,
1267,CNC(=O)Oc1ccccc1,train,
1268,OC(=O)c1cc(ccc1[N+](=O)[O-])[N+](=O)[O-],train,
1269,COc1ccc(CO)cc1,train,
1270,O[C@H]1CC(=C[C@@H](O)[C@@H]1O)C(=O)O,train,
1271,CC(=O)CC(=O)Nc1ccc(C)cc1,train,
1272,ClN1C(=O)N(Cl)C(=O)N(Cl)C1=O,train,
1273,CCCc1cc(O)nc(S)n1,train,
1274,OC(CN=N#N)CN=N#N,train,
1275,COc1cccc(C=O)c1O,train,
1276,Oc1ccc(cc1)C(=O)\C=C\c2ccccc2,train,
1277,COC(=O)c1oc(N)c(Cl)c1Cl,train,
1278,OC(=O)CCC(=O)Nc1ccc(Cl)c(Cl)c1Cl,train,
1279,CN(Cc1ccc(C)cc1)N=O,train,
1280,CC1=C2C(O)C(C)(CO)C=C2C(=O)C(C)(O)C13CC3,train,
1281,NC(=O)Nc1cccc2cccnc12,train,
1282,CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCC\C=C\CCCCCCCC,train,
1283,OC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)COc3ccc(Cl)cc3Cl,train,
1284,Cc1cc2C(=O)c3cc(O)cc(O)c3C(=O)c2c(O)c1O,train,
1285,COCCCN,train,
1286,CC(=O)Nc1ccc(cc1)c2ccccc2,train,
1287,CCN(CC)c1ccccc1,train,
1288,CN1CCN(CC1)C2=Nc3ccccc3Oc4ccc(Cl)cc24,train,
1289,CCN(CC)S(=O)(=O)c1ccc(NC(=O)C)cc1,train,
1290,Cc1cc(C)c(C)c(C)c1,train,
1291,COc1cc(N)c(C)cc1N,train,
1292,CC[C@@H](C)[C@H](C)CO,train,
1293,OC1C=Cc2c(Br)c3ccc4ccccc4c3cc2C1O,train,
1294,COC(=O)C1=C(C)C(OC1=O)C(C)C,train,
1295,Nc1cc2[nH]c3ccccc3c2cc1[N+](=O)[O-],train,
1296,NCCCN,train,
1297,CC(=O)NC(CS\C(=C\Cl)\Cl)C(=O)O,train,
1298,C[C@@H]1C(C)(C)c2cc(C)c(cc2C1(C)C)C(=O)C,train,
1299,COc1ccc(N)cc1,train,
1300,Cc1ccccc1NC(=O)c2csc(c2)[N+](=O)[O-],train,
1301,CCOC(=O)CNC(=O)CCCCSc1[nH]cnc2ncnc12,train,
1302,C(OCc1ccccc1)c2ccccc2,train,
1303,CC(C)O,train,
1304,ClC1=C(Cl)C(=O)C(=C(C#N)C1=O)C#N,train,
1305,CCCCCCC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4C3CCC12C)C#C,train,
1306,ClC(=O)c1ccc(Cl)cc1,train,
1307,C1CCc2ccccc2C1,train,
1308,Nc1ccc(cc1Br)c2ccc(N)c(Br)c2,train,
1309,CC(C)C=O,train,
1310,C[C@@H]1O[C@@H]1C,train,
1311,OC(=O)O,train,
1312,Clc1ccc(CC2CO2)cc1,train,
1313,CCN(CC)CC#CC(C)(C)OC(=O)C(O)(C1CCCCC1)c2ccccc2,train,
1314,C=CCOC[C@H]1CO1,train,
1315,OCC=O,train,
1316,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,train,
1317,COc1cc(F)ccc1[N+](=O)[O-],train,
1318,CC(=C)c1ccc(C)c2ccc(C=O)c2c1,train,
1319,CC[C@H]1CO1,train,
1320,CCN(CCC#N)c1cc(NC(=O)C)c(cc1OC)n2nc3c(Br)cc(N)c(Cl)c3n2,train,
1321,[O-][N+](=O)c1ccc(Br)c(c1)[N+](=O)[O-],train,
1322,OC1C(O)c2c3ccccc3cc4ccc5cccc1c5c24,train,
1323,CC(C)COC(=O)c1ccccc1N,train,
1324,CC(=O)Nc1ccc(Oc2ccc(NC(=O)C)cc2)cc1,train,
1325,CO[C@H]1[C@@H](C[C@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)\C=C\c6cc(OC)c(OC)c(OC)c6,train,
1326,CN(C)C(=O)\C=C\c1oc(cc1)[N+](=O)[O-],train,
1327,COCCN(CCOC)c1cc(NC(=O)C)c(cc1OC)n2nc3c(Br)cc(N)c(Cl)c3n2,train,
1328,Nc1c2ccccc2nc3ccc(Br)cc13,train,
1329,CCCCC(CC)COC(=O)c1ccc(cc1)C(=O)O,train,
1330,c1ccc2[nH]cnc2c1,train,
1331,CCN1CCN=N1,train,
1332,CN1CCN(CC1)c2c(F)cc3C(=O)C(=CN4N(C)COc2c34)C(=O)O,train,
1333,CCOCCOCCO,train,
1334,CCOCCOC(=O)\C=C/c1ccc(OC)cc1,train,
1335,CC(=O)NN,train,
1336,CN\C(=C\[N+](=O)[O-])\NCCSCc1oc(CN(C)C)cc1,train,
1337,Cc1ccc2cc3c4ccccc4C5OC5c3c6CCc1c26,train,
1338,c1cnc2c(c1)ccc3c2ccc4cccnc34,train,
1339,Nc1ccc(cc1)c2ccc(N)cc2[N+](=O)[O-],train,
1340,[O-][N+](=O)c1cc2cccc3c4ccccc4c5cccc1c5c23,train,
1341,Oc1ccccc1Nc2ccc(cc2[N+](=O)[O-])[N+](=O)[O-],train,
1342,ClNc1ccc2c(Cc3ccccc23)c1,train,
1343,Cc1cc(O)c2C(=O)c3c(O)ccc(O)c3C(=O)c2c1O,train,
1344,COc1cc(cc(OC)c1OC)C2OCC3C2COC3c4cc(OC)c(OC)c(OC)c4,train,
1345,[O-][N+](=O)c1oc2cc(ccc2c1)N(CCCl)CCCl,train,
1346,Cc1cnc2ccccc2c1,train,
1347,C1CCc2c(C1)ccc3nc4ccc5ccccc5c4cc23,train,
1348,COc1cc2CCN(C)[C@H]3Cc4ccc(Oc5cc(C[C@@H]6N(C)CCc7cc(OC)c(OC)c(Oc(c1)c23)c67)ccc5OC)cc4,train,
1349,BrCc1ccc2c3cccc4cccc(c2c1)c34,train,
1350,CC\C=C\C=C\C=C\C=C\C=O,train,
1351,C([C@@H]1CO1)c2ccc3OCOc3c2,train,
1352,C[C@@H]1OCCc2cc3c(cc12)C(C)(C)[C@@H](C)C3(C)C,train,
1353,OC1C=Cc2ncccc2C1O,train,
1354,OC(=O)C1Cc2c([nH]c3ccccc23)C(N1)c4ccccc4,train,
1355,NC(CSc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(=O)O,train,
1356,CCC1(CC(=O)O)OCCc2c1[nH]c3c(C)cccc23,train,
1357,NCCNC(=O)c1ccc(Cl)cn1,train,
1358,COC1=C(N)C(=O)c2nc(ccc2C1=O)c3nc(C(=O)O)c(C)c(c3N)c4ccc(OC)c(OC)c4O,train,
1359,O=C1CN(CCN2CC(=O)N(CN3CCOCC3)C(=O)C2)CC(=O)N1CN4CCOCC4,train,
1360,CC(=O)c1cccc2c1OC3(C)OOC23C,train,
1361,Brc1ccc(cc1)C(=O)C2OC2c3ccccc3,train,
1362,Cn1c(N=N#N)nc2ccc3ncccc3c12,train,
1363,O=C1OCC=C1,train,
1364,COC(=O)c1cc2OCOc2c3c4cccc(OC)c4cc(c13)[N+](=O)[O-],train,
1365,CCCCCN(CCCOC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,train,
1366,OO[C@@H]1CCCc2ccccc12,train,
1367,[O-][N+](=O)c1ccc2Oc3ccccc3Oc2c1,train,
1368,OC1C2OC2c3c(ccc4c5ccccc5c6ccccc6c34)C1O,train,
1369,CCN(CCC#N)c1ccc(cc1)N=Nc2c(Cl)cc(cc2Cl)[N+](=O)[O-],train,
1370,O=Nc1c2ccccc2c3ccc4cccc5ccc1c3c45,train,
1371,CN(C)c1ccc(cc1)C(=C2C=CC(=[N+](C)C)C=C2)c3ccccc3,train,
1372,Cc1cc(ccc1N=Nc2ccc3c(cc(c(N)c3c2O)S(=O)(=O)O)S(=O)(=O)O)c4ccc(N=Nc5ccc6c(cc(c(N)c6c5O)S(=O)(=O)O)S(=O)(=O)O)c(C)c4,train,
1373,OC(=O)CCC(=O)Nc1cc(Cl)cc(Cl)c1,train,
1374,Nc1cccc(N)c1,train,
1375,Cc1cncc(C)n1,train,
1376,COC(=O)CCl,train,
1377,CC(=O)Nc1ccc2ccc3c(O)ccc4ccc1c2c34,train,
1378,CN(C1CCN(CC1)c2nc3ccccc3n2Cc4ccc(F)cc4)c5nccc(O)n5,train,
1379,OP(=O)(OCC(Br)CBr)OCC(Br)CBr,train,
1380,COc1c(O)cc2CCN(C)C3Cc4ccccc4c1c23,train,
1381,CC1=CC(=O)Oc2cc(O)cc(O)c12,train,
1382,CCCOC(=O)\C=C\c1oc(cc1)[N+](=O)[O-],train,
1383,NC(=O)c1cc[n+](COC[n+]2ccccc2\C=N\O)cc1,train,
1384,Cc1cc2ccccc2c3cc4C(O)C(O)C=Cc4cc13,train,
1385,Cc1ccc(NO)c(C)c1,train,
1386,COC(=O)c1ccc(CN(C)N=O)cc1,train,
1387,COc1ccc(cc1)C(=C(CCC(=O)O)C#N)c2ccc(OC)cc2,train,
1388,OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)[N+](=O)[O-],train,
1389,Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,train,
1390,OC1C=Cc2cc3c(ccc4ccccc34)c(Br)c2C1O,train,
1391,CN(C)CCN(C)N=O,train,
1392,COc1cc(O)c2C(=O)c3c(OC)cc4O[C@@H]5OC=C[C@H]5c4c3Oc2c1OC,train,
1393,ClC1C(=O)NC(=O)C1=C(Cl)Cl,train,
1394,CCOc1cccc2cccnc12,train,
1395,CCOC(=O)[C@H](C)O,train,
1396,CCCCCCCCCCCCCCCCCCCC,train,
1397,Cc1cc(C)c(CN2C3C2c4ccccc4c5ccccc35)c(C)c1,train,
1398,CC(C)(C)Br,train,
1399,OC(=O)CC(O)(CC(=O)O)C(=O)O,train,
1400,C\C(=C\CO)\C=C/C=C(/C)\C=C/C1=C(C)CCCC1(C)C,train,
1401,CNC(=O)CC(N)C(=O)NC(C(=O)NC1C2SC(C)(C)C(N2C1=O)C(=O)O)c3ccc(O)cc3,train,
1402,BrCc1cc2c3ccccc3c4cccc(c1)c24,train,
1403,[O-][N+](=O)c1ccc2ccc3ccc(c4c5CCCCc5c1c2c34)[N+](=O)[O-],train,
1404,[O-][N+](=O)c1ccc2N(S\C(=N/C(=O)c3ccc(Cl)cc3)\c2c1)C(=O)c4ccc(Cl)cc4,train,
1405,CCCCCC(=O)Cc1cc(O)cc2Oc3c(CCCCC)c(C(=O)O)c(O)cc3OC(=O)c12,train,
1406,CCCCC\C(=C\c1ccccc1)\C=O,train,
1407,CC(\C=C(\C#N)/c1ccc(Br)cc1)C(C(C#N)c2ccc(Br)cc2)c3ccccc3,train,
1408,Nc1ccc(CCc2ccc(N)cc2)cc1,train,
1409,CC1CCC2C(OC(=O)C2=C)C3(C)C1C=CC3=O,train,
1410,NCCc1c[nH]c2ccccc12,train,
1411,[O-][N+](=O)c1cccc2nc3cccc(c3nc12)[N+](=O)[O-],train,
1412,Fc1ccc(cc1)C(=O)\C=C\c2ccccc2,train,
1413,NC1=NC(=O)N(C=C1CCCl)C2CC(O)C(CO)O2,train,
1414,[O-][N+](=O)c1ccc(F)c(c1)[N+](=O)[O-],train,
1415,Cc1c2ccccc2cc3c4[C@H](O)[C@H](O)C=Cc4ccc13,train,
1416,CC(C)(C)C1=CC(=CC=C2C=C(C(=O)C(=C2)C(C)(C)C)C(C)(C)C)C=C(C1=O)C(C)(C)C,train,
1417,[O-][N+](=O)c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-],train,
1418,O=Cc1ccc2ccc3cccc4ccc1c2c34,train,
1419,[O-][N+](=O)c1cnc(NC(=O)NCCCl)s1,train,
1420,C\C=C(\C)/C#N,train,
1421,NC(CCC(=O)NC(CSC(=O)NCCCCl)C(=O)NCC(=O)O)C(=O)O,train,
1422,Nc1[nH]cnc2nc(nc12)c3ccc(cc3)[N+](=O)[O-],train,
1423,OC(CC(=O)OCCBr)(CC(=O)OCCBr)C(=O)OCCBr,train,
1424,CC(=O)CC(=O)Nc1ccc(O)cc1,train,
1425,CC1(C)CC(C(=O)NCCCCCCCCCCCC(=O)O)C(C)(C)N1O,train,
1426,O=C(Nc1ccccc1)Nc2ccccc2,train,
1427,CCCCCCCCCCCCCC(=O)[N-][N+](C)(C)CC(C)O,train,
1428,Oc1cccc(c1[N+](=O)[O-])[N+](=O)[O-],train,
1429,Cc1cc(C)c(N)cc1C,train,
1430,COc1cc2nc3cc(N)ccc3nc2cc1N,train,
1431,C[C@H]1CCCC(=O)CCC\C=C/c2cc(O)cc(O)c2C(=O)O1,train,
1432,[O-][N+](=O)c1oc(\C=N\N2C(=O)C=C(C=C2c3ccccc3)c4ccccc4)cc1,train,
1433,NC(=O)c1ccc(cc1)[N+](=O)[O-],train,
1434,CCCCCCCCCCCCC=C,train,
1435,OC(=O)\C(=C(/C=O)\C(Cl)Cl)\Cl,train,
1436,CN(C)c1ccc2nc3ccc(cc3[s+]c2c1)N(C)C,train,
1437,[O-][N+](=O)c1ccccc1\C=C\C=C(/C#N)\c2ccc(Br)cc2,train,
1438,ClCC1(CCl)C2CC(Cl)(Cl)C1(CCl)C(Cl)C2Cl,train,
1439,CCC1(C(=O)NC(=O)NC1=O)c2ccccc2,train,
1440,[O-][n+]1cccc2C3OC3C=Cc12,train,
1441,CC(=O)Nc1ccc2ccccc2n1,train,
1442,CC(C)(Cl)OC(C)(C)Cl,train,
1443,OC\C(=C(\Cl)/C(=O)O)\C(Cl)Cl,train,
1444,CC(C)CCCC(C)C1CCC2C3C=CC4(CC(O)CCC4(C)C3CCC12C)OO,train,
1445,C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(CO)Cc3c(O)c4C(=O)c5ccccc5C(=O)c4c(O)c23)[C@H](I)[C@H](O)[C@@H]1O,train,
1446,CCCCCCCCCCCCCCCC(=O)O,train,
1447,CC(C)(C)OOC(C)(C)c1cccc(c1)C(C)(C)OOC(C)(C)C,train,
1448,CC(=O)c1c(C)c(c(c(c1C)[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-],train,
1449,OC1C(O)c2ccc(c3c4ccccc4c5cccc1c5c23)[N+](=O)[O-],train,
1450,CC(=CCOc1c2OC(=O)C=Cc2cc3ccoc13)C,train,
1451,CCOS(=O)(=O)c1ccc(C)cc1,train,
1452,CCC1(O)CC(OC2CC(C(O)C(C)O2)N(C)C)c3c(O)c4C(=O)c5c(O)ccc(O)c5C(=O)c4cc3C1C(=O)OC,train,
1453,CN(Cc1cnc2nc(N)nc(N)c2n1)c3ccc(cc3)C(=O)NC(CCC(=O)O)C(=O)O,train,
1454,ClC1=C(Cl)C(Cl)(Cl)C(=C1Cl)Cl,train,
1455,OC1C2OC2C3=C(C=CC4C3c5cccc6cccc4c56)C1O,train,
1456,CCCCC(S)(CCC)CCCC,train,
1457,[O-][N+](=O)c1nc2ccccc2[nH]1,train,
1458,N\C(=N/O)\c1cc(O)c(O)c(O)c1,train,
1459,Oc1c2nc3ccccc3c2nnn1\N=C\c4ccc(cc4)[N+](=O)[O-],train,
1460,CCCC(=O)Nc1snc2ccc(C)cc12,train,
1461,CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc4cc(ccc24)N=N#N)cc1,train,
1462,Cc1c(O)cccc1O,train,
1463,C1CCC2OCCOCCOCCOC3CCCCC3OCCOCCOCCOC2C1,train,
1464,COc1c(Cl)ccc(Cl)c1C(=O)O,train,
1465,Nc1c2ccccc2nc3ccc(cc13)[N+](=O)[O-],train,
1466,C[C@H]1CS(=O)(=O)CCN1\N=C\c2oc(cc2)[N+](=O)[O-],train,
1467,c1ccc2c(c1)ccc3cc4cnccc4cc23,train,
1468,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC3OC(C)CC(C3O)N(C)C)C(C)(O)CC(C)\C(=N\OCOCCOC)\C(C)C(O)C1(C)O,train,
1469,CCCCCCOC(=O)C(=C)C,train,
1470,Nc1cc(cc(c1O)S(=O)(=O)O)[N+](=O)[O-],train,
1471,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,train,
1472,OCCNc1ccc(NCCO)c2C(=O)c3c(O)ccc(O)c3C(=O)c12,train,
1473,C1=Cc2cc3ccccc3c4cccc1c24,train,
1474,CN(C)c1ccc(cc1)C2CC3(C)C(CCC3(O)CCCO)C4CCC5=CC(=O)CCC5=C24,train,
1475,Nc1ccc2cc(cc(O)c2c1N=Nc3ccc(cc3)c4ccc(cc4)N=Nc5c(N)ccc6cc(cc(O)c56)S(=O)(=O)O)S(=O)(=O)O,train,
1476,c1ccsc1,train,
1477,N\C(=N/O)\c1ccccc1,train,
1478,COc1cc(cc(OC)c1O)[C@H]2[C@H]3[C@H](COC3=O)[C@H](O[C@@H]4O[C@@H]5CO[C@H](O[C@H]5[C@H](O)[C@@H]4O)c6cccs6)c7cc8OCOc8cc27,train,
1479,CN(N=O)c1ccccc1,train,
1480,CCN(CC)c1ccc(cc1)[N+](=O)[O-],train,
1481,CCCCON(OC(=O)C)C(=O)c1ccc(cc1)[N+](=O)[O-],train,
1482,CCNc1nc(Cl)nc(NC(C)C)n1,train,
1483,Cc1cnc2cc(CO)c3c(nc(N)n3C)c2n1,train,
1484,C[n+]1ccsc1N=Nc2c(c3ccccc3)n(C)c4ccccc24,train,
1485,CCCC[C@H](CC)C(=O)O,train,
1486,OC1C=Cc2c(ccc3nc4ccc5ccccc5c4cc23)C1O,train,
1487,COc1ccc(C=O)cc1OC,train,
1488,CC(C)(C)OC(=O)NC(CN=N#N)C(=O)O,train,
1489,[O-][N+](=O)c1ccc2c3c1cccc3c4cccc5ccc(c2c45)[N+](=O)[O-],train,
1490,O[C@H]1[C@H](O)[C@H](O[C@H]([C@@H]1O)C(=O)O)N(O)c2ccc(cc2)c3ccccc3,train,
1491,CCS,train,
1492,COc1ccc(cc1)C(=C(c2ccc(OC)cc2)c3ccc(OC)cc3)Cl,train,
1493,Cc1cccc2sc(N)nc12,train,
1494,Nc1ccc(cc1)N=Nc2cccc(N)c2N,train,
1495,Clc1cnc2ccccc2c1,train,
1496,CC(C=C)C#N,train,
1497,CCOc1ccc2nc3cc(N)ccc3c(N)c2c1,train,
1498,O=C(\C=C\C=C\c1ccc2OCOc2c1)N3CCCCC3,train,
1499,O=C1C=Cc2c(ccc3cc4ccccc4cc23)C1=O,train,
1500,C[C@H]1C(=O)O[C@H]2CCN3CC=C(COC(=O)[C@](C)(O)[C@]1(C)O)[C@H]23,train,
1501,CCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,train,
1502,[O-][N+](=O)c1ccc2c(CCc3cc(ccc23)[N+](=O)[O-])c1,train,
1503,OC[C@H]1O[C@H](C[C@@H]1O)N2C=C(C(=O)NC2=O)C(F)(F)F,train,
1504,CC(=O)OC1(CCC2C3C(CCC12C)C4(C)C5CC5C(=O)C=C4C6(Cl)CC36)C(=O)C,train,
1505,COc1nncc2cnccc12,train,
1506,OCC(O)C(O)C(O)C(O)CN=N#N,train,
1507,COC[C@H](O)Cn1ccnc1[N+](=O)[O-],train,
1508,NCCCl,train,
1509,CCCCC1CO1,train,
1510,O=C1Oc2cc3occc3cc2C=C1,train,
1511,Oc1ccc2cc3ccc4cccc5ccc(c2c1)c3c45,train,
1512,COc1ccc(C)cc1N,train,
1513,[O-][N+](=O)c1ccccc1Br,train,
1514,CCC(=O)O,train,
1515,O=NN1CCSCC1,train,
1516,Cc1cccc(O)c1,train,
1517,BrCc1ccc2c3ccccc3c4cccc1c24,train,
1518,CC1(C)CC(C(=O)NC(CO)C(O)CO)C(C)(C)[N+]1=O,train,
1519,O=C(C(=O)c1ccccc1)c2ccccc2,train,
1520,CC(=O)ON(C(=O)C)c1ccc2c(Cc3ccccc23)c1,train,
1521,CC1C2C(=Nc3ccccc23)N(C)c4ccc(C)cc14,train,
1522,CCOC(=O)N(CCCC(=O)c1cccnc1)N=O,train,
1523,Cc1nccnc1C,train,
1524,[O-][N+](=O)c1cc(cs1)C(=O)Nc2ccc(Br)cc2,train,
1525,Cc1cc(ccc1[N+](=O)[O-])[N+](=O)[O-],train,
1526,CCCC[C@@H](CC)CNC[C@H](CC)CCCC,train,
1527,CC(=CCc1ccc(O)c2C(=O)c3c(O)c4c(OC5OC=CC45O)cc3Oc12)C,train,
1528,[O-][N+](=O)c1cc(CCl)cc(c1)[N+](=O)[O-],train,
1529,COc1c(Cl)c(Cl)c(c(Cl)c1Cl)[N+](=O)[O-],train,
1530,CCCCC=O,train,
1531,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,train,
1532,Nc1c2ccccc2nc3ccc(I)cc13,train,
1533,CCCCCCCOc1ccccc1NC(=O)OCCN2CCCCC2,train,
1534,Oc1cc2ccc(cc2cc1S(=O)(=O)O)S(=O)(=O)O,train,
1535,c1ccc2[nH]nnc2c1,train,
